Soft Label	Title	URL	Description	Media Type
Professional Development & Consulting Organizations	Teaching in the Age of AI | Center for Teaching | Vanderbilt University	https://cft.vanderbilt.edu/guides-sub-pages/teaching-in-the-age-of-ai/	"The resource titled ""Teaching in the Age of AI,"" provided by the Center for Teaching at Vanderbilt University, offers insightful guidance for educators navigating the integration of artificial intelligence in their teaching practices. This comprehensive resource includes a range of strategies and best practices tailored to enhance student engagement and learning outcomes while addressing the challenges and opportunities presented by AI technologies. By exploring various pedagogical approaches, ethical considerations, and practical applications, educators will find valuable tools and frameworks to effectively incorporate AI into their curriculum. The resource serves as a vital support mechanism for faculty aiming to adapt to the evolving educational landscape increasingly influenced by technological advancements. For more information, you can visit the resource at the following URL: cft.vanderbilt.edu/guides/subpages/teaching-in-the-age-of-ai."	Web Page
Professional Development & Consulting Organizations	aiEDU	https://www.aiedu.org/	aiEDU is an innovative online platform dedicated to enhancing education through the integration of artificial intelligence. Located at www.aiedu.org, this resource offers a wealth of information and tools designed to help educators, students, and institutions harness the power of AI in teaching and learning processes. The site features a variety of content, including research papers, interactive workshops, and tutorials that cover the latest advancements in educational technology and AI applications. With its user-friendly interface and extensive resources, aiEDU aims to empower educators to implement AI-driven methodologies effectively, ultimately transforming the educational landscape and fostering a more personalized learning experience for students globally.	Web Page
Professional Development & Consulting Organizations	Effective Professional Development on AI by Educopia	https://www.edutopia.org/article/ai-professional-development-helps-teachers-tech-integration/	"The resource titled ""Effective Professional Development on AI"" by Educopia offers a comprehensive overview of how educators can enhance their teaching practices through the integration of artificial intelligence tools. Available on Edutopia, this article provides valuable insights into the various strategies and frameworks that can be employed to facilitate meaningful professional development for teachers. It emphasizes the importance of tailored training programs that align with educators' specific needs and contexts, equipping them with the necessary skills to effectively integrate technology into their classrooms. Additionally, the resource highlights success stories and best practices, making it a vital tool for educators seeking to navigate the evolving landscape of AI in education. To explore this enriching resource, visit the article at www.edutopia.org."	Web Page
Prompting Guides	Prompt Engineering Guide | Prompt Engineering Guide (promptingguide.ai)	https://www.promptingguide.ai/	"The ""Prompt Engineering Guide"" at promptingguide.ai is an essential resource for anyone looking to optimize their interactions with artificial intelligence systems, particularly in the realm of natural language processing. This comprehensive guide offers detailed insights into the art and science of crafting effective prompts, which are critical for eliciting desired responses from AI models. Users will find a wealth of information, including best practices, practical examples, and various strategies to enhance prompt efficiency and clarity. The guide serves as both a practical manual for beginners and a reference for experienced practitioners aiming to refine their skills in prompt engineering. With its user-friendly layout and rich content, promptingguide.ai is a valuable asset for educators, researchers, and developers engaged in AI-related projects."	Web Page
Protection of Privacy	FERPA and generative AI applications	https://ethics.berkeley.edu/privacy/appropriate-use-generative-ai-tools	"The resource titled ""FERPA and Generative AI Applications,"" hosted on the University of California, Berkeley website, offers an insightful exploration of the ethical considerations and privacy implications surrounding the use of generative AI tools in educational settings. It delves into the Family Educational Rights and Privacy Act (FERPA) regulations, providing guidance on what constitutes appropriate use of generative AI while safeguarding student privacy. The document emphasizes the importance of maintaining ethical standards in the integration of AI technologies within educational contexts, ensuring that educators, administrators, and students alike are informed about their rights and responsibilities. With a focus on practical applications and compliance, this resource serves as a valuable reference for those interested in navigating the intersection of AI technology and educational privacy laws."	Other
Protection of Privacy	California Consumer Privacy Act (CCPA) | State of California - Department of Justice - Office of the Attorney General	https://oag.ca.gov/privacy/ccpa	"The resource titled ""California Consumer Privacy Act (CCPA)"" is an essential document provided by the State of California's Department of Justice, specifically through the Office of the Attorney General. Accessible via the official oag.ca.gov website, this resource offers comprehensive information regarding the CCPA, a significant piece of legislation designed to enhance consumer privacy rights. It outlines the rights afforded to California residents, such as the right to know what personal data is collected, the right to have that data deleted, and the right to opt-out of its sale. The resource serves not only as a legal guideline but also as an educational tool for individuals and businesses seeking to understand their obligations and rights under this landmark law in the context of evolving digital privacy concerns driven by AI and data utilization."	Other
Protection of Privacy	Navigating Responsible AI—A Look Through FERPA and HIPAA Compliance - BWF	https://www.bwf.com/navigating-responsible-ai-a-look-through-ferpa-and-hipaa-compliance/	"The resource titled ""Navigating Responsible AI—A Look Through FERPA and HIPAA Compliance"" by BWF is an insightful guide designed for educators and organizations that are integrating artificial intelligence into their operations while ensuring compliance with essential privacy regulations. Available at www.bwf.com, this resource explores the intersections of AI technology with the Family Educational Rights and Privacy Act (FERPA) and the Health Insurance Portability and Accountability Act (HIPAA). It provides a comprehensive overview of the legal implications and best practices for safely managing sensitive information in educational settings and healthcare environments. The guide aims to empower stakeholders with the knowledge needed to navigate the complex landscape of responsible AI deployment while upholding privacy rights and safeguarding personal data."	Web Page
Resume Builders and Optimizers	Free Online Resume Builder to Get Hired in 2024 - Resume.co	https://resume.co/	"The resource titled ""Free Online Resume Builder to Get Hired in 2024"" found at resume.co is an innovative tool designed to assist job seekers in creating professional resumes effortlessly. This user-friendly platform offers a wide array of customizable templates that cater to various industries, enabling individuals to highlight their skills and experiences effectively. With features such as drag-and-drop functionality, real-time editing, and expert tips on formatting and content, users can craft resumes that stand out to potential employers. Additionally, the free online builder is equipped with SEO optimization guidance, ensuring that resumes are not only well-designed but also tailored for digital visibility in the competitive job market of 2024. Whether you're a recent graduate or a seasoned professional, this resource provides the essential tools needed to enhance your job application process."	Web Page
Resume Builders and Optimizers	Jobscan ATS Resume Checker and Job Search Tools	https://www.jobscan.co/?utm_term=jobscan&utm_campaign=Brand&utm_source=google&utm_medium=cpc&hsa_acc=6653739431&hsa_cam=13543830640&hsa_grp=124066336456&hsa_ad=691511930312&hsa_src=g&hsa_tgt=kwd-329216966316&hsa_kw=jobscan&hsa_mt=e&hsa_net=adwords&hsa_ver=3&gad_source=1&gclid=CjwKCAjwhvi0BhA4EiwAX25uj40PsmmhgW0E4HK8pOxUTG33UYxfWWb2B4GB3WTDxA1KMa52hyIwDBoC8qQQAvD_BwE	The Jobscan ATS Resume Checker and Job Search Tools provide valuable resources for job seekers looking to enhance their application materials and optimize their job search strategies. This online tool allows users to analyze their resumes against Applicant Tracking Systems (ATS), ensuring that their resumes are formatted and keyword-optimized to get through initial screenings by employers. In addition to the ATS checker, Jobscan offers a variety of job search resources, including resume templates, LinkedIn optimization tools, and career advice articles. By leveraging these tools, job seekers can increase their chances of landing interviews and improving their overall job search experience. For more information, visit their website at www.jobscan.co.	Web Page
Resume Builders and Optimizers	Rezi - The Leading AI Resume Builder trusted by 2,359,071 users	https://www.rezi.ai/	Rezi - The Leading AI Resume Builder is an innovative online tool designed to assist job seekers in creating tailored, professional resumes quickly and efficiently. Trusted by over 2.3 million users, Rezi leverages advanced artificial intelligence to analyze job descriptions and generate customized resumes that highlight relevant skills and experiences. The platform features a user-friendly interface, offering templates and real-time feedback to ensure that every resume meets industry standards. Whether you are a seasoned professional or new to the job market, Rezi simplifies the resume-building process, making it easier to stand out in a competitive job landscape. For more information, you can visit their website at www.rezi.ai.	Web Page
Resume Builders and Optimizers	Zety - Professional Resume & Cover Letter Tools For Any Job	https://zety.com/	Zety is an innovative online platform designed to streamline the resume and cover letter creation process for job seekers across various industries. With user-friendly tools and customizable templates, Zety allows users to craft professional documents tailored to specific roles, enhancing their chances of landing interviews. The resource offers step-by-step guidance, helping individuals choose the right language and format to effectively showcase their skills and experiences. Additionally, Zety's intuitive interface simplifies the writing process, making it accessible for users at all experience levels. Whether you are a recent graduate or an experienced professional, Zety provides essential resources to help you stand out in the competitive job market. For those interested in exploring this tool further, you can visit their website at zety.com.	Web Page
Surveys	Student perspectives on the use of generative artificial intelligence technologies in higher education | International Journal for Educational Integrity | Full Text (biomedcentral.com)	https://edintegrity.biomedcentral.com/articles/10.1007/s40979-024-00149-4	"The resource titled ""Student perspectives on the use of generative artificial intelligence technologies in higher education,"" published in the *International Journal for Educational Integrity*, presents a comprehensive examination of how students perceive the integration of generative AI tools within academic environments. Accessible through BioMed Central, this full-text article delves into the implications of these technologies on learning, engagement, and ethical considerations in higher education. It highlights qualitative insights gathered from student experiences and attitudes towards AI, emphasizing the challenges and opportunities that arise from its use. This valuable resource is essential for educators, policymakers, and technology developers interested in understanding the student viewpoint and enhancing the educational landscape with AI responsibly. For more information, visit the article at: https://biomedcentral.com/articles/10.1007/s40979-024-00149-4."	Other
Surveys	Generative AI and the Future of Teaching and Learning Appendices.pdf (boarddocs.com)	https://go.boarddocs.com/ca/cccchan/Board.nsf/files/D7BN9G5ED5A0/$file/Generative%20AI%20and%20the%20Future%20of%20Teaching%20and%20Learning%20Appendices.pdf	"The resource titled ""Generative AI and the Future of Teaching and Learning Appendices.pdf,"" hosted on BoardDocs.com, serves as a comprehensive supplementary document that explores the transformative potential of generative AI technologies in educational settings. Offering a rich collection of appendices, this PDF provides valuable insights and data relevant to educators and administrators interested in integrating AI into their teaching methodologies. It discusses practical applications, case studies, and theoretical frameworks that highlight the implications of generative AI for curriculum development and personalized learning experiences. This resource is a timely and essential tool for those navigating the evolving landscape of education in the digital age, helping to identify best practices and future directions for impactful educational strategies. Access the document directly via the BoardDocs website for an in-depth understanding of how AI can shape the future of teaching and learning."	PDF
Surveys	CCCCO Generative AI and the Future of Teaching and Learning (boarddocs.com)	https://go.boarddocs.com/ca/cccchan/Board.nsf/files/D7BVFY8099A1/$file/Generative%20AI%20and%20the%20Future%20of%20Teaching%20and%20Learning%207-17-24%202.pdf	"The resource titled ""CCCO Generative AI and the Future of Teaching and Learning"" is a comprehensive PDF document hosted on BoardDocs. This document explores the implications of generative AI technologies on educational practices and pedagogical frameworks within the California Community Colleges system. It investigates how AI can enhance learning experiences, facilitate personalized education, and transform teaching methodologies. By providing insights into current trends, challenges, and opportunities associated with the integration of AI in education, this resource serves as a valuable guide for educators, administrators, and policymakers looking to navigate the evolving landscape of instructional technology. Accessing the document through BoardDocs ensures that stakeholders are equipped with the knowledge necessary to effectively integrate generative AI into their educational strategies."	PDF
Surveys	A survey on students’ use of AI at a technical university | Discover Education (springer.com)	https://link.springer.com/article/10.1007/s44217-024-00136-4	"The resource titled ""A survey on students’ use of AI at a technical university,"" published on Springer.com, provides an insightful examination of how students at a technical university are integrating artificial intelligence into their academic experiences. This article discusses various dimensions of AI usage among students, including their motivations, frequency of use, and perceived impacts on learning outcomes. The study employs quantitative and qualitative methodologies to offer a comprehensive overview, making it a valuable contribution to understanding the role of AI in education. It serves as an essential resource for educators and policymakers seeking to enhance AI integration in academic curricula. You can access this article through the following link: [A survey on students’ use of AI at a technical university](https://link.springer.com/article/10.1007/s44217-024-00136-4)."	Other
Surveys	Students’ Perspective on the Use of Artificial Intelligence in Education | SpringerLink	https://link.springer.com/chapter/10.1007/978-3-031-55272-4_8	"The resource titled ""Students’ Perspective on the Use of Artificial Intelligence in Education,"" available on SpringerLink, offers valuable insights into how students perceive the integration of AI technologies in their learning experiences. This academic chapter, located at the URL containing key identifiers like 10.1007/978-3-031-55272-4_8, explores various dimensions of AI's impact on educational practices from the viewpoint of learners. It delves into students' attitudes towards AI tools, their efficacy in enhancing learning outcomes, and the potential challenges that come with their implementation. As educational institutions increasingly adopt AI-driven solutions, this chapter serves as a critical resource for educators, policymakers, and researchers interested in understanding the role of student agency and feedback in shaping effective AI usage in education."	Other
Surveys	Teen and Young Adult Perspectives on Generative AI: Patterns of Use, Excitements, and Concerns | Common Sense Media	https://www.commonsensemedia.org/research/teen-and-young-adult-perspectives-on-generative-ai-patterns-of-use-excitements-and-concerns	"The resource titled ""Teen and Young Adult Perspectives on Generative AI: Patterns of Use, Excitements, and Concerns,"" available on Common Sense Media, offers a comprehensive look into how younger demographics engage with generative AI technologies. This research examines a variety of perspectives from teens and young adults, highlighting their experiences, enthusiasm, and apprehensions regarding the rapid integration of AI into their daily lives. The resource explores patterns of usage, the positive innovations they find exciting, and the concerns about privacy, misinformation, and ethical implications. This insightful analysis aims to inform educators, parents, and policymakers about the attitudes of younger generations towards AI, promoting a deeper understanding of the technological landscape they navigate. For more detailed insights, visit the resource at www.commonsensemedia.org/research/teen-and-young-adult-perspectives-on-generative-ai-patterns-of-use-excitements-and-concerns."	Other
Surveys	2024 EDUCAUSE AI Landscape Study | EDUCAUSE	https://www.educause.edu/ecar/research-publications/2024/2024-educause-ai-landscape-study/introduction-and-key-findings#IntroductionandKeyFindings	"The ""2024 EDUCAUSE AI Landscape Study"" is a comprehensive research publication that explores the current state and future potential of artificial intelligence in higher education. Available on the EDUCAUSE website, this study offers valuable insights into how AI technologies are being integrated into educational practices, their impact on teaching and learning, and the challenges institutions face in adopting these innovations. With key findings that highlight trends, opportunities, and best practices, the study serves as an essential resource for educators, administrators, and policymakers looking to navigate the evolving landscape of AI in academia. By examining case studies and gathering data from various institutions, the publication not only informs stakeholders about the practical applications of AI but also encourages collaborative discussions on ethical considerations and strategic implementations. This resource is pivotal for anyone interested in understanding the transformative role of AI in the educational sector."	Other
Surveys	Youth Talks: Students reveal their hopes and fears for AI (ft.com)	https://www.ft.com/content/4f258140-ec75-411e-9d24-deb2755df13a	"The resource titled ""Youth Talks: Students reveal their hopes and fears for AI,"" available on the Financial Times website, provides a compelling insight into the perspectives of young people regarding artificial intelligence. This engaging multimedia piece features students from diverse backgrounds sharing their thoughts on the potential benefits and challenges posed by AI technology. Through personal anecdotes and candid discussions, the students articulate their aspirations for how AI can enhance their future while also expressing concerns about job displacement, privacy issues, and ethical dilemmas. This resource serves as an important reflection of the voices of the youth, highlighting their critical views and aspirations as they navigate a rapidly changing technological landscape. The content is particularly valuable for educators, policymakers, and anyone interested in understanding the implications of AI on the younger generation."	Other
Surveys	Survey: College students' thoughts on AI and careers (insidehighered.com)	https://www.insidehighered.com/news/student-success/life-after-college/2024/01/10/survey-college-students-thoughts-ai-and-careers	"The resource titled ""Survey: College Students' Thoughts on AI and Careers,"" found on Inside Higher Ed, provides an insightful analysis of college students' perceptions regarding the impact of artificial intelligence on their future job prospects. Published on January 10, 2024, this article synthesizes survey data that reveals students' mixed feelings about integrating AI into their career paths, addressing concerns about job displacement while highlighting the potential for AI to enhance various sectors. By examining the intersection of education and technology, the resource sheds light on the evolving landscape of student success in a rapidly changing job market, making it a valuable read for educators, policymakers, and students navigating their career trajectories in an AI-driven world."	Other
Surveys	Half of Business Leaders Say ChatGPT Experience Is More Valuable Than a College Degree - Intelligent	https://www.intelligent.com/half-of-business-leaders-say-chatgpt-experience-is-more-valuable-than-a-college-degree/	"The resource titled ""Half of Business Leaders Say ChatGPT Experience Is More Valuable Than a College Degree"" from Intelligent explores the evolving landscape of education and professional qualifications in the age of artificial intelligence. This insightful piece reports on a survey revealing that a significant portion of business leaders believe practical experience with AI tools like ChatGPT carries more weight in the job market than traditional college degrees. The article delves into the implications of this shift for both aspiring professionals and educational institutions, emphasizing the increasing importance of hands-on skills in AI technologies. Accessible at www.intelligent.com, this resource serves as a thought-provoking commentary on the future of education and workforce readiness in an AI-driven economy."	Web Page
Surveys	New Survey Finds Students Are Replacing Human Tutors With ChatGPT - Intelligent	https://www.intelligent.com/new-survey-finds-students-are-replacing-human-tutors-with-chatgpt/	"The resource titled ""New Survey Finds Students Are Replacing Human Tutors With ChatGPT"" published on Intelligent.com provides insightful findings from a recent survey exploring the evolving landscape of educational support. The article highlights how a significant number of students are turning to AI tools, specifically ChatGPT, as alternatives to traditional human tutoring. It delves into the factors influencing this shift, such as accessibility, cost-effectiveness, and the adaptability of AI to meet individual learning needs. Through a comprehensive analysis, the resource underscores the implications of AI integration in education, sparking discussions around the balance between human interaction and technological assistance in learning environments."	Web Page
Surveys	One-Third of College Students Used ChatGPT for Schoolwork During the 2022-23 Academic Year - Intelligent	https://www.intelligent.com/one-third-of-college-students-used-chatgpt-for-schoolwork-during-the-2022-23-academic-year/	"The resource titled ""One-Third of College Students Used ChatGPT for Schoolwork During the 2022-23 Academic Year,"" hosted on Intelligent.com, provides a fascinating insight into the growing prevalence of AI tools in academic settings. This article highlights research findings that indicate a significant portion of college students have turned to ChatGPT for assistance with their assignments and studies. The piece delves into the implications of this trend for educational practices, student learning, and the ethical considerations surrounding the use of AI in academic work. With clear statistics and thoughtful analysis, the article serves as a valuable resource for educators, students, and policymakers aiming to understand the intersection of AI technology and education during a transformative academic year."	Web Page
System Resource Centers	Welcome | Systemwide Generative AI Resources (calstate.edu)	https://genai.calstate.edu/	"The ""Welcome | Systemwide Generative AI Resources"" resource from Cal State University offers a comprehensive collection of materials designed to help educators, students, and researchers effectively leverage generative AI tools and technologies. This resource provides a range of content, including guides, best practices, and case studies, aimed at fostering understanding and responsible use of AI in educational settings. By emphasizing the integration of generative AI into curriculum and research, the platform supports the academic community in navigating the rapidly evolving landscape of artificial intelligence. Users can easily access these materials through the website, enhancing their knowledge and skills related to generative AI applications in higher education."	Web Page
System Resource Centers	CCCCO Generative AI and the Future of Teaching and Learning (boarddocs.com)	https://go.boarddocs.com/ca/cccchan/Board.nsf/files/D7BVFY8099A1/$file/Generative%20AI%20and%20the%20Future%20of%20Teaching%20and%20Learning%207-17-24%202.pdf	"The resource titled ""CCCO Generative AI and the Future of Teaching and Learning,"" available on BoardDocs, provides an in-depth exploration of the implications of generative artificial intelligence in educational settings. This comprehensive PDF document discusses the transformative potential of AI technologies in enhancing teaching methodologies, curriculum development, and student engagement. It highlights various case studies and practical applications of generative AI tools in classrooms, emphasizing the importance of ethical considerations and equitable access to technology. Designed for educators, administrators, and policymakers, this resource serves as a vital guide for navigating the rapidly changing landscape of education in the age of AI. For further insights, you can access the document at BoardDocs by following the provided URL."	PDF
System Resource Centers	Navigating the Landscape of Higher Education in the Age of Artificial Intelligence | Office for Faculty Excellence (ncsu.edu)	https://provost.ncsu.edu/ofe/navigating-the-landscape-of-higher-education-in-the-age-of-artificial-intelligence/	"The resource titled ""Navigating the Landscape of Higher Education in the Age of Artificial Intelligence"" provided by the Office for Faculty Excellence at North Carolina State University (ncsu.edu) offers valuable insights into the evolving role of AI in academia. This comprehensive guide explores how artificial intelligence is reshaping teaching, learning, and administrative practices within higher education institutions. It addresses key issues such as the ethical implications of AI, the potential for personalized learning experiences, and the ways in which faculty can leverage AI tools to enhance student engagement and academic outcomes. With practical strategies and informative discussions, this resource serves as an essential tool for educators and administrators looking to adapt to the innovations and challenges presented by AI in the educational landscape. For more information, visit the page at ncsu.edu with keywords related to provost and faculty excellence."	Web Page
System Resource Centers	Artificial Intelligence Resources | Teaching Support and Innovation (uoregon.edu)	https://teaching.uoregon.edu/ai	"The resource titled ""Artificial Intelligence Resources | Teaching Support and Innovation"" from the University of Oregon is an invaluable online portal designed to assist educators in integrating artificial intelligence into their teaching practices. This comprehensive guide offers a variety of materials, including lesson plans, instructional strategies, and best practices for utilizing AI tools in the classroom. Educators will find links to scholarly articles, practical workshops, and innovative teaching frameworks that enhance the learning experience for students. The platform emphasizes collaboration and creativity, enabling educators to harness the potential of AI to enrich their pedagogical approaches. As a part of the university's commitment to innovation in education, this resource is essential for those looking to stay ahead in the rapidly evolving landscape of technology in teaching. For more details, visit the University of Oregon's official site at uoregon.edu."	Other
System Resource Centers	Learning With AI, Learning About AI - Professional Learning (CA Dept of Education)	https://www.cde.ca.gov/ci/pl/aiincalifornia.asp	"""Learning With AI, Learning About AI - Professional Learning"" is a comprehensive resource offered by the California Department of Education that aims to empower educators in effectively integrating artificial intelligence into their teaching practices. This resource provides a structured framework for professional learning, focusing on how educators can leverage AI tools to enhance student engagement and learning outcomes while also educating students about the principles and implications of AI technology. The content is designed to support teachers in developing their skills and understanding of AI, fostering an environment where students can critically analyze and responsibly interact with AI systems. Accessible through the California Department of Education’s website, this resource serves as a valuable guide for educators looking to navigate the evolving landscape of AI in education."	Other
System Resource Centers	Presidential Working Group on Artificial Intelligence | UCOP	https://www.ucop.edu/ethics-compliance-audit-services/compliance/presidential-working-group-on-artificial-intelligence.html	"The ""Presidential Working Group on Artificial Intelligence"" resource from the University of California Office of the President (UCOP) provides a comprehensive overview of the group's initiatives and frameworks concerning AI ethics, compliance, and governance. This detailed webpage outlines the group’s mission to address the challenges and opportunities presented by AI technologies across the UC system. It emphasizes the importance of ethical standards and compliance measures in the deployment and management of AI systems. Visitors can find valuable insights into the group's recommendations, resources for stakeholders, and an audit of current practices in AI usage within the university framework. This resource is essential for educators, researchers, and administrators looking to align their AI practices with ethical guidelines and compliance standards. For more information, visit [www.ucop.edu](http://www.ucop.edu)."	Web Page
Tools	Yoodli.ai - AI powered Public Speaking coach (contact Jared Kubicka-Miller)	https://app.yoodli.ai/	Yoodli.ai is an innovative AI-powered public speaking coach designed to help individuals enhance their presentation skills and boost their confidence. Through a user-friendly web interface, Yoodli offers personalized feedback on various aspects of public speaking, such as pacing, filler words, and clarity of message. Users can practice their speeches and receive real-time suggestions for improvement, making it an invaluable tool for students, professionals, and anyone looking to refine their communication abilities. With features tailored to different skill levels, this resource serves as a comprehensive platform to transform public speaking into a more approachable and less daunting task. For more information, you can contact Jared Kubicka-Miller, and preview the app at yoodli.ai.	Web Page
Tools	Circleback - notetaking	https://circleback.ai/	Circleback is an innovative notetaking resource designed to streamline the way users capture and manage their thoughts, ideas, and meeting notes. Available at circleback.ai, this user-friendly platform employs artificial intelligence to enhance the notetaking experience, enabling automatic organization, searchability, and retrieval of notes. Circleback integrates seamlessly with various productivity tools, allowing for effortless collaboration and sharing among team members. Its intuitive interface and smart features make it a valuable asset for students, professionals, and anyone looking to optimize their note-taking process, ensuring that important information is never lost and easily accessible when needed. Whether for academic studies, business meetings, or personal projects, Circleback stands out as a powerful tool that harnesses the potential of AI to improve learning and productivity.	Web Page
Tools	Claude	https://claude.ai/	Claude is an advanced AI tool designed to enhance productivity and streamline workflows through intelligent automation and natural language processing. Accessible at claude.ai, this resource offers a user-friendly interface that allows individuals and organizations to leverage AI for various applications, including content creation, data analysis, and customer engagement. Claude not only simplifies complex tasks but also provides insightful recommendations, making it an invaluable asset for professionals seeking to integrate AI into their daily operations. With features that prioritize user experience and adaptability, Claude stands out as a proactive solution for those looking to harness the power of artificial intelligence effectively.	Web Page
Tools	Coconote: AI note taker	https://coconote.app/	Coconote: AI Note Taker is an innovative web-based application designed to streamline the note-taking process for students, professionals, and anyone looking to enhance their productivity. Found at coconote.app, this resource leverages advanced artificial intelligence to automatically summarize, organize, and highlight key information from meetings, lectures, and reading materials. Users can simply upload their content, and Coconote will generate concise, easy-to-read notes that capture the essence of the material without compromising detail. This tool is particularly beneficial for those who struggle with traditional note-taking methods, as it promotes a more efficient learning experience and helps users retain information effectively. With its user-friendly interface and powerful AI capabilities, Coconote stands out as a valuable asset for optimizing study sessions and improving overall academic performance.	Web Page
Tools	Consensus AI-powered Academic Search Engine	https://consensus.app/	Consensus is an innovative AI-powered academic search engine designed to streamline the research process for students, educators, and researchers alike. By utilizing advanced algorithms and natural language processing, Consensus delivers relevant academic papers, articles, and resources tailored to user queries, making it easier to discover pertinent information quickly. With a user-friendly interface and a vast database of scholarly content, this tool enables users to explore diverse topics, ensuring they access credible sources to support their work. Available at consensus.app, this resource is ideal for anyone seeking to enhance their academic research efficiency and effectiveness through the power of artificial intelligence.	Web Page
Tools	CopyLeaks - AI for Plagiarism & AI Content Detection	https://copyleaks.com/	CopyLeaks is an innovative online tool designed to combat plagiarism and detect AI-generated content, making it an essential resource for educators, content creators, and businesses alike. Available at copyleaks.com, this platform utilizes advanced artificial intelligence algorithms to compare submitted texts against a vast database, providing detailed reports on originality and potential instances of content duplication. In addition to standard plagiarism detection, CopyLeaks offers unique features for identifying AI-generated material, which is increasingly relevant in today’s digital landscape. With a user-friendly interface and robust analytical tools, CopyLeaks empowers users to maintain the integrity of their written work while fostering a deeper understanding of content originality. Whether for academic purposes or professional use, this resource stands out as a reliable solution for ensuring authenticity in written content.	Web Page
Tools	AI Lesson Planner - Education Copilot	https://educationcopilot.com/	"The ""AI Lesson Planner - Education Copilot"" is an innovative tool designed to assist educators in crafting engaging and effective lesson plans with the help of artificial intelligence. Available at educationcopilot.com, this resource streamlines the lesson planning process by leveraging AI algorithms to suggest activities, learning objectives, and assessment methods tailored to specific educational goals and student needs. The platform enables teachers to save time, enhance creativity, and ensure alignment with curriculum standards. By utilizing this user-friendly website, educators can easily integrate AI into their teaching practice, ultimately fostering a more personalized and impactful learning experience for their students."	Web Page
Tools	Elicit - AI for analyzing research papers	https://elicit.com/	Elicit is an innovative online tool designed to enhance the process of analyzing research papers using artificial intelligence. Available at elicit.com, this resource streamlines literature reviews by allowing users to extract and organize key insights from academic articles efficiently. With its user-friendly interface, Elicit enables researchers, students, and professionals to formulate questions, generate summaries, and visualize findings in a structured manner, making it easier to synthesize large volumes of information. The platform leverages advanced AI algorithms to assist users in identifying relevant studies and drawing connections between various research outputs, thereby accelerating the research process and enhancing the quality of insights gained from academic literature. Whether you're conducting a systematic review or simply seeking to deepen your understanding of a topic, Elicit serves as a valuable asset in navigating the complex landscape of research.	Web Page
Tools	Google Gemini	https://gemini.google.com/app	"Google Gemini is an innovative AI resource designed to enhance user experience across various applications, accessible through its dedicated page on Google.com. This platform integrates advanced machine learning models to provide tailored solutions for both individual users and businesses, focusing on streamlined functionalities and interactive interfaces. With features that support natural language processing, predictive analytics, and personalized recommendations, Google Gemini stands out in the realm of AI applications. Whether you're exploring new productivity tools or seeking ways to optimize workflows, Gemini offers a comprehensive suite of options aimed at making AI more accessible and beneficial for everyone. For more details, you can explore the official resource at Google.com by searching for ""Gemini."""	Other
Tools	AI-Assisted Grading and Answer Groups - Gradescope Help Center	https://help.gradescope.com/article/mv8qkiux00-instructor-assignment-ai-grading-answer-groups	"The resource titled ""AI-Assisted Grading and Answer Groups"" available at the Gradescope Help Center is an informative article designed to assist instructors in utilizing AI technology for grading assignments. This comprehensive guide outlines the functionality of AI-assisted grading, explaining how it streamlines the evaluation process, enhances efficiency, and promotes consistency in grading. Additionally, the article details the concept of answer groups, which help instructors to categorize and evaluate similar student responses, thereby facilitating more accurate assessments. Ideal for educators looking to integrate AI into their grading practices, this resource offers practical insights and step-by-step instructions to empower instructors in effectively employing Gradescope's innovative tools. For more information, visit the Gradescope Help Center at gradescope.com."	Other
Tools	Google NotebookLM - interact with collections of documents	https://notebooklm.google.com/	Google NotebookLM is an innovative resource designed to enhance the way users interact with collections of documents using artificial intelligence. By seamlessly integrating advanced natural language processing capabilities, this tool allows users to organize, summarize, and extract insights from their document collections efficiently. Accessible through the official Google website, NotebookLM empowers individuals, students, and professionals to navigate large volumes of information with ease, enabling better decision-making and fostering productive research practices. With its user-friendly interface and AI-driven functionalities, this resource stands out as an essential companion for anyone looking to manage and maximize the potential of their digital documents. For more information, visit the official page at notebooklm.google.com.	Web Page
Tools	OpenAI (ChatGPT)	https://openai.com/	"The resource titled ""OpenAI (ChatGPT)"" is an official webpage hosted on openai.com, showcasing one of the most advanced artificial intelligence models developed by OpenAI, known as ChatGPT. This resource provides users with an in-depth overview of ChatGPT's capabilities, applications, and underlying technology. It highlights various use cases ranging from customer support to creative writing, demonstrating how AI can enhance productivity and innovation across different sectors. Visitors can explore interactive demos, access documentation, and learn how to integrate ChatGPT into their own projects. Additionally, the page offers insights into the ethical considerations of AI usage and OpenAI's commitment to responsible AI deployment, making it an invaluable resource for educators, developers, and anyone interested in the growing field of artificial intelligence."	Web Page
Tools	Otter.ai - AI Meeting Note Taker & Real-time AI Transcription	https://otter.ai/	Otter.ai is an innovative platform designed to streamline the process of taking meeting notes and transcribing conversations in real-time using advanced AI technology. This resource leverages natural language processing to accurately capture spoken dialogue and transform it into text, enabling users to focus on discussions without the distraction of manual note-taking. With features like collaborative editing, keyword highlighting, and seamless integration with popular video conferencing tools, Otter.ai enhances productivity for professionals and teams alike. Whether you're in a business meeting, lecture, or interview, Otter.ai ensures that important information is preserved and easily accessible, making it an invaluable tool for anyone looking to optimize their workflow and improve information retention. For more insights and details, visit the Otter.ai website.	Web Page
